Tair,tr,RH,vel,clo,Met,thermal_sensation,thermal_preference,Âge,Sexe,cooling type,Building_type,Tout,clim,Season,lat,lon,TSV_3p,Climate
24.9,24.7,55.8,0.18,0.39,1.6,2,-1,45.0,Female,Mixed Mode,Office,23.12,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.2,24.2,58.6,0.06,0.43,1.1,0,0,45.0,Female,Mixed Mode,Office,23.12,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.0,24.8,55.7,0.1,0.42,1.1,0,0,45.0,Female,Mixed Mode,Office,23.12,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.0,24.8,55.7,0.11,0.37,1.5,1,0,65.0,Female,Mixed Mode,Office,23.12,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.4,24.4,58.6,0.08,0.43,1.3,1,0,45.0,Male,Mixed Mode,Office,23.12,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.6,24.4,55.5,0.13,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,23.33,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
23.6,23.8,62.0,0.07,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,23.33,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.5,25.1,58.3,0.11,0.5,1.1,-1,1,45.0,Male,Mixed Mode,Office,23.32,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
24.4,24.6,58.9,0.05,0.52,1.1,0,0,45.0,Female,Mixed Mode,Office,23.33,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.4,24.6,58.9,0.06,0.5,1.3,0,0,35.0,Male,Mixed Mode,Office,23.52,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.6,24.6,58.7,0.08,0.55,1.1,0,0,35.0,Male,Mixed Mode,Office,23.52,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.5,24.9,60.3,0.07,0.59,1.1,-1,1,55.0,Female,Mixed Mode,Office,23.52,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
24.6,24.8,60.3,0.09,0.43,1.2,0,0,55.0,Female,Mixed Mode,Office,23.52,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.8,24.8,57.3,0.06,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,23.52,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.9,24.9,57.2,0.04,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,23.72,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
23.3,23.1,66.1,0.11,0.44,1.3,0,0,25.0,Female,Mixed Mode,Office,23.52,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.9,24.9,65.9,0.11,0.55,1.1,1,0,35.0,Male,Mixed Mode,Office,28.43,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.4,25.0,67.8,0.08,0.39,1.3,1,0,25.0,Female,Mixed Mode,Office,28.43,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.9,24.7,65.5,0.07,0.51,1.1,0,0,55.0,Female,Mixed Mode,Office,28.1928,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.9,24.7,65.5,0.09,0.56,1.2,0,0,55.0,Female,Mixed Mode,Office,28.40322,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.6,24.6,67.4,0.08,0.46,1.1,1,-1,35.0,Male,Mixed Mode,Office,28.1928,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.0,25.0,66.4,0.15,0.46,1.1,2,-1,55.0,Male,Mixed Mode,Office,28.40322,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.4,24.4,68.1,0.1,0.5,1.1,2,-1,45.0,Female,Mixed Mode,Office,28.40322,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
23.8,24.2,66.6,0.11,0.41,1.0,0,0,45.0,Male,Mixed Mode,Office,28.08759,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.9,24.7,65.5,0.08,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,27.87717,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.9,24.7,65.5,0.04,0.46,1.1,0,0,45.0,Female,Mixed Mode,Office,27.66675,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.1,24.1,66.4,0.07,0.39,1.1,0,0,55.0,Female,Mixed Mode,Office,28.08759,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.1,24.1,66.4,0.13,0.38,1.1,-1,1,45.0,Female,Mixed Mode,Office,28.1928,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
23.0,23.0,68.8,0.11,0.42,1.1,0,0,65.0,Female,Mixed Mode,Office,28.08759,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
23.0,23.0,68.8,0.1,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,27.87717,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.2,25.4,65.3,0.06,0.42,1.1,3,-1,55.0,Female,Mixed Mode,Office,27.66675,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.3,25.3,65.4,0.08,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,27.66675,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.3,25.3,65.4,0.12,0.52,1.3,1,-1,45.0,Female,Mixed Mode,Office,27.87717,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.1,23.9,68.0,0.08,0.46,1.1,1,-1,25.0,Male,Mixed Mode,Office,28.08759,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
23.0,22.8,68.4,0.22,0.39,1.1,3,-1,45.0,Female,Mixed Mode,Office,27.87717,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.0,24.0,65.7,0.09,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,27.87717,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.7,24.5,66.7,0.04,0.71,1.1,-2,1,55.0,Female,Mixed Mode,Office,27.66675,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
24.9,25.1,60.1,0.1,0.41,1.1,0,0,45.0,Female,Mixed Mode,Office,35.32,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.9,25.1,59.6,0.08,0.41,1.0,0,0,45.0,Male,Mixed Mode,Office,35.32,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.6,24.8,60.5,0.16,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,35.75,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.6,24.6,60.5,0.08,0.75,1.3,-3,1,55.0,Female,Mixed Mode,Office,35.75,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
24.9,24.7,54.1,0.11,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,35.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.2,24.2,60.9,0.12,0.43,1.2,0,0,35.0,Male,Mixed Mode,Office,35.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.4,25.4,59.4,0.04,0.43,1.1,2,-1,35.0,Female,Mixed Mode,Office,36.06,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.1,23.9,59.1,0.06,0.43,1.2,1,-1,45.0,Male,Mixed Mode,Office,36.06,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.4,25.4,58.8,0.07,0.41,1.3,1,-1,35.0,Male,Mixed Mode,Office,36.3,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.1,24.9,53.6,0.16,0.39,1.3,2,-1,45.0,Female,Mixed Mode,Office,36.3,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.3,24.7,58.4,0.08,0.38,1.3,0,0,45.0,Male,Mixed Mode,Office,35.75,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.1,23.9,58.8,0.06,0.46,1.4,1,-1,45.0,Male,Mixed Mode,Office,35.75,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.3,24.9,58.8,0.14,0.43,1.3,3,-1,45.0,Male,Mixed Mode,Office,34.7,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.2,25.2,56.8,0.06,0.55,1.1,1,-1,45.0,Male,Mixed Mode,Office,34.4,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.1,25.1,57.7,0.06,0.42,1.4,2,-1,55.0,Female,Mixed Mode,Office,34.4,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.3,24.5,60.8,0.12,0.43,1.3,0,0,55.0,Female,Mixed Mode,Office,34.4,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.0,25.0,60.6,0.12,0.46,1.1,3,-1,35.0,Male,Mixed Mode,Office,33.9,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.6,25.6,61.1,0.06,0.43,1.3,0,0,55.0,Female,Mixed Mode,Office,33.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.5,24.7,62.0,0.09,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,33.7,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.9,24.5,61.8,0.04,0.39,1.3,1,-1,25.0,Female,Mixed Mode,Office,33.7,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.7,24.9,62.3,0.03,0.46,1.1,1,-1,35.0,Male,Mixed Mode,Office,33.7,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.5,23.9,62.5,0.34,0.4,1.3,0,0,55.0,Female,Mixed Mode,Office,33.7,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.8,24.6,73.6,0.08,0.56,1.2,0,0,25.0,Female,Mixed Mode,Office,27.24,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.6,24.8,73.6,0.09,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,27.24,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.5,24.7,77.5,0.08,0.56,1.2,0,0,55.0,Female,Mixed Mode,Office,27.24,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.4,25.4,70.2,0.14,0.46,1.1,1,-1,35.0,Male,Mixed Mode,Office,27.05,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.4,25.4,70.2,0.12,0.46,1.2,1,0,35.0,Male,Mixed Mode,Office,27.05,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.0,25.0,71.3,0.1,0.52,1.3,1,-1,45.0,Female,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.0,25.2,73.1,0.07,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.0,25.2,73.1,0.06,0.46,1.1,0,0,65.0,Male,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.1,24.3,76.6,0.15,0.41,1.1,1,0,55.0,Male,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.1,24.3,76.6,0.06,0.56,1.2,-1,1,55.0,Female,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
25.0,25.2,73.1,0.08,0.41,1.0,0,0,45.0,Male,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.1,23.9,76.0,0.22,0.39,1.1,3,-1,45.0,Female,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.6,24.8,76.6,0.07,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.6,24.8,76.6,0.05,0.83,1.1,0,0,45.0,Female,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.3,25.3,72.9,0.08,0.52,1.2,1,-1,45.0,Male,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.3,25.5,71.5,0.12,0.37,1.2,1,0,55.0,Female,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.2,24.0,75.5,0.1,0.46,1.4,0,0,45.0,Male,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.2,25.0,28.3,0.15,0.5,1.2,0,0,65.0,Female,Mixed Mode,Office,27.62,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.0,24.8,39.2,0.18,0.86,1.1,0,0,55.0,Female,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.0,24.0,75.7,0.07,0.56,1.1,0,0,25.0,Female,Mixed Mode,Office,27.45,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.0,24.0,75.8,0.08,0.55,1.1,0,0,55.0,Female,Mixed Mode,Office,27.24,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.5,24.5,73.2,0.05,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,27.24,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.2,24.0,73.5,0.08,0.41,1.4,0,0,35.0,Female,Mixed Mode,Office,27.8,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.5,24.7,71.7,0.11,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,27.8,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.8,24.8,70.9,0.07,0.42,1.1,0,0,25.0,Female,Mixed Mode,Office,27.8,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.1,24.1,73.6,0.04,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,28.0,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.2,25.4,69.7,0.07,0.46,1.2,0,0,35.0,Male,Mixed Mode,Office,28.26,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.2,25.4,69.7,0.06,0.46,1.1,1,0,35.0,Male,Mixed Mode,Office,28.26,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.0,25.2,74.1,0.05,0.66,1.1,-1,1,55.0,Female,Mixed Mode,Office,28.51,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
24.7,25.1,71.0,0.06,0.55,1.2,0,0,45.0,Male,Mixed Mode,Office,28.51,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.4,24.2,70.2,0.1,0.39,1.2,0,-1,35.0,Female,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.7,24.7,69.0,0.07,0.43,1.3,0,0,45.0,Female,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.8,24.8,69.8,0.08,0.41,1.1,1,0,45.0,Male,Mixed Mode,Office,28.51,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.5,24.7,71.5,0.11,0.46,1.0,0,0,55.0,Male,Mixed Mode,Office,28.51,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.4,24.2,70.1,0.12,0.46,1.3,0,0,55.0,Male,Mixed Mode,Office,28.51,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.1,24.3,73.6,0.05,0.46,1.3,0,0,35.0,Male,Mixed Mode,Office,28.51,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.2,25.0,54.4,0.09,0.71,1.1,-2,1,65.0,Female,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
24.8,25.2,71.1,0.07,0.41,1.1,0,0,45.0,Male,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.1,23.9,74.2,0.16,0.37,1.1,2,-1,45.0,Female,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.1,23.9,74.2,0.1,0.46,1.1,0,0,25.0,Male,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.3,24.3,72.1,0.09,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,28.8,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.3,25.3,69.4,0.13,0.42,1.3,1,0,45.0,Female,Mixed Mode,Office,28.8,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.2,24.0,74.8,0.12,0.46,1.2,0,0,45.0,Male,Mixed Mode,Office,28.8,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.1,24.1,73.1,0.07,0.67,1.1,0,1,45.0,Female,Mixed Mode,Office,28.8,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.0,24.2,70.7,0.08,0.42,1.1,0,0,55.0,Female,Mixed Mode,Office,28.72,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.6,25.8,70.4,0.31,0.4,1.2,0,0,55.0,Female,Mixed Mode,Office,23.73,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.7,24.9,72.9,0.11,0.46,1.3,1,0,35.0,Male,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.0,25.0,73.0,0.1,0.39,1.3,0,0,25.0,Female,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.3,25.3,74.0,0.04,0.59,1.3,0,0,55.0,Female,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.8,24.8,74.1,0.06,0.46,1.3,1,-1,35.0,Male,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.8,25.0,73.9,0.08,0.46,1.5,1,0,35.0,Male,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.6,24.2,72.2,0.12,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,24.11,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.8,24.8,72.4,0.14,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,24.31,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.8,24.8,73.5,0.06,0.43,1.4,0,0,45.0,Male,Mixed Mode,Office,24.31,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.1,25.1,71.7,0.09,0.41,1.1,1,0,45.0,Male,Mixed Mode,Office,24.5,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.1,25.1,71.7,0.11,0.43,1.4,1,-1,45.0,Female,Mixed Mode,Office,24.5,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.8,25.0,70.3,0.03,0.66,1.3,1,-1,45.0,Male,Mixed Mode,Office,24.5,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.3,25.1,73.0,0.1,0.43,1.1,0,0,35.0,Female,Mixed Mode,Office,24.5,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.2,25.0,72.7,0.08,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.4,24.4,71.8,0.05,0.4,1.2,1,-1,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.6,24.6,68.1,0.04,0.38,1.1,0,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.4,24.0,69.0,0.26,0.39,1.2,3,-1,45.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.3,24.1,68.5,0.08,0.39,1.2,2,-1,45.0,Female,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.3,25.1,40.3,0.11,0.42,1.2,0,0,65.0,Female,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.2,24.0,68.0,0.13,0.46,1.3,1,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.6,24.4,70.1,0.08,0.46,1.1,0,0,55.0,Male,Mixed Mode,Office,25.08,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.6,24.4,67.7,0.1,0.42,1.1,0,0,35.0,Female,Mixed Mode,Office,25.08,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.8,24.6,42.8,0.12,0.43,1.3,0,0,55.0,Female,Mixed Mode,Office,25.29,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.2,24.2,62.8,0.08,0.46,1.3,0,0,55.0,Male,Mixed Mode,Office,25.29,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.4,24.0,59.6,0.07,0.43,1.1,0,0,25.0,Female,Mixed Mode,Office,25.09,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.4,24.0,59.6,0.06,0.42,1.5,1,-1,55.0,Female,Mixed Mode,Office,25.09,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
23.0,22.2,65.5,0.11,0.37,1.3,0,0,35.0,Female,Mixed Mode,Office,25.09,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.4,25.6,56.4,0.06,0.42,1.3,2,-1,55.0,Female,Mixed Mode,Office,25.09,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.3,24.1,60.0,0.08,0.46,1.2,0,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.3,24.1,60.0,0.12,0.52,1.1,1,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.2,24.2,62.6,0.05,0.39,1.3,0,0,55.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.0,24.8,40.9,0.14,0.39,1.1,0,0,65.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.2,25.4,59.7,0.08,0.41,1.1,0,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.3,23.9,59.9,0.23,0.39,1.2,2,-1,45.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.2,25.0,61.8,0.05,0.46,1.2,0,0,35.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.2,24.2,62.5,0.07,0.46,1.0,0,0,35.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.7,26.1,60.7,0.14,0.43,1.1,1,0,55.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.1,24.7,60.0,0.11,0.52,1.3,1,-1,45.0,Female,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.2,25.2,59.7,0.09,0.55,1.2,0,0,45.0,Male,Mixed Mode,Office,24.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.4,25.4,59.2,0.08,0.46,1.4,1,-1,35.0,Male,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.1,24.3,62.6,0.06,0.55,1.3,0,0,35.0,Male,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.1,24.7,62.0,0.11,0.68,1.1,0,0,55.0,Female,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.7,25.9,60.4,0.12,0.46,1.1,0,0,35.0,Male,Mixed Mode,Office,24.7,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.1,24.9,54.8,0.08,0.46,1.4,0,0,35.0,Male,Mixed Mode,Office,23.51,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.1,24.9,54.8,0.11,0.46,1.3,1,0,35.0,Male,Mixed Mode,Office,23.51,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.1,24.9,55.2,0.13,0.5,1.3,1,0,35.0,Male,Mixed Mode,Office,23.72,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.7,25.1,59.9,0.07,0.43,1.3,0,0,55.0,Female,Mixed Mode,Office,23.72,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.4,25.2,56.3,0.05,0.64,1.3,1,0,25.0,Female,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
23.5,23.1,59.3,0.1,0.38,1.3,-1,1,35.0,Female,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
24.4,23.6,56.1,0.18,0.54,1.2,-1,1,55.0,Female,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
24.3,24.9,58.6,0.08,0.55,1.3,0,0,45.0,Male,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.3,24.9,58.6,0.08,0.46,1.3,0,0,65.0,Male,Mixed Mode,Office,23.9,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.7,25.1,58.0,0.09,0.52,1.3,1,0,45.0,Male,Mixed Mode,Office,24.3,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.7,25.1,58.0,0.07,0.41,1.3,1,0,35.0,Male,Mixed Mode,Office,24.3,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.1,23.9,56.4,0.14,0.46,1.3,0,0,55.0,Male,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.2,25.4,56.8,0.06,0.68,1.1,-1,1,55.0,Female,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.8688200,151.2092950,-1,Cfa
24.4,24.4,60.2,0.07,0.46,1.4,0,0,45.0,Male,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.7,24.3,58.5,0.1,0.46,1.2,0,0,25.0,Male,Mixed Mode,Office,23.92,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.7,24.3,58.5,0.14,0.39,1.3,2,-1,45.0,Female,Mixed Mode,Office,23.92,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.5,24.5,60.3,0.09,0.41,1.1,1,-1,45.0,Male,Mixed Mode,Office,23.92,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
25.5,25.3,56.0,0.07,0.46,1.1,0,0,45.0,Male,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.5,25.3,56.0,0.1,0.37,1.4,0,0,45.0,Female,Mixed Mode,Office,24.12,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
25.5,25.5,55.7,0.08,0.71,1.1,1,0,45.0,Male,Mixed Mode,Office,24.95,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
24.8,24.8,58.8,0.08,0.52,1.2,0,0,25.0,Female,Mixed Mode,Office,22.35,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
24.3,24.3,60.0,0.11,0.46,1.1,1,-1,35.0,Male,Mixed Mode,Office,22.35,humid subtropical,Summer,-33.8688200,151.2092950,1,Cfa
23.4,23.6,60.3,0.05,0.46,1.2,0,0,35.0,Male,Mixed Mode,Office,22.73,humid subtropical,Summer,-33.8688200,151.2092950,0,Cfa
