Tair,tr,RH,vel,clo,Met,thermal_sensation,thermal_preference,Âge,Sexe,cooling type,Building_type,Tout,clim,Season,lat,lon,TSV_3p,Climate,pmv,ppd,set,pet,pts_pet,pts_set,apmv,epmv,apts,epts
22.41,22.6,38.0,0.1,0.79,1.191809,0,0,51.0,Male,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.18,5.7,23.9,21.45,-0.11077000000000026,0.0,-0.18,-0.0,-1.097109351658208,0.0
22.61,22.83,38.0,0.1,0.68,1.589078,-2,1,27.0,Female,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.34,7.4,24.3,22.51,-0.05840599999999996,0.0,0.33,0.0,-0.6971093516582059,0.0
23.07,23.27,37.0,0.1,0.5,1.489761,0,0,21.0,Female,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.03,5.0,22.8,22.45,-0.06137000000000015,0.0,0.03,0.0,-2.197109351658206,0.0
23.68,24.02,36.0,0.17,0.4,1.340785,-1,1,22.0,Male,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.47,9.7,22.3,21.97,-0.0850820000000001,0.0,-0.5,-0.0,-2.697109351658206,0.0
23.31,23.29,37.0,0.1,0.32,1.291126,1,0,24.0,Male,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.7,15.3,21.0,21.98,-0.08458800000000011,0.0,-0.76,-0.0,-3.9971093516582066,0.0
23.49,23.6,37.0,0.1,1.0,1.241468,-1,-1,29.0,Female,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.41,8.5,26.4,23.15,-0.02679000000000009,0.0,0.39,0.0,1.402890648341792,0.0
23.4,23.63,37.0,0.1,1.23,1.440102,-1,0,30.0,Female,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.83,19.5,28.8,24.2,0.02507999999999977,0.0,0.76,0.0,3.802890648341794,0.0
24.43,24.85,34.0,0.14,0.41,1.390444,0,0,31.0,Male,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.06,5.1,23.1,23.1,-0.029260000000000064,0.0,-0.06,-0.0,-1.8971093516582052,0.0
24.43,24.9,35.0,0.14,0.5,1.14215,0,0,48.0,Female,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.39,8.2,23.6,22.72,-0.048032000000000075,0.0,-0.41,-0.0,-1.3971093516582052,0.0
23.71,23.94,37.0,0.1,0.62,1.340785,0,0,49.0,Female,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.14,5.4,24.1,22.97,-0.035682000000000214,0.0,0.14,0.0,-0.8971093516582052,0.0
23.9,24.26,36.0,0.11,0.41,1.340785,1,0,29.0,Male,Air Conditioned,Office,16.55,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.2,5.8,22.6,22.81,-0.043586000000000125,0.0,-0.2,-0.0,-2.397109351658205,0.0
23.0,23.28,39.0,0.1,0.27,1.489761,0,0,25.0,Female,Air Conditioned,Office,15.65,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.43,8.9,20.6,22.43,-0.062358000000000136,0.0,-0.45,-0.0,-4.397109351658205,0.0
23.52,23.73,38.0,0.1,0.27,1.191809,0,0,50.0,Male,Air Conditioned,Office,15.65,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-1.02,26.8,20.8,22.11,-0.07816600000000018,0.0,-1.16,-0.0,-4.197109351658206,0.0
23.64,23.87,38.0,0.12,0.27,1.53942,0,-1,46.0,Male,Air Conditioned,Office,15.65,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.23,6.1,21.2,22.9,-0.039140000000000175,0.0,-0.24,-0.0,-3.7971093516582073,0.0
23.87,23.98,38.0,0.1,0.73,1.53942,0,0,27.0,Female,Air Conditioned,Office,15.65,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.57,11.9,25.6,23.84,0.007295999999999969,0.0,0.53,0.0,0.6028906483417948,0.0
23.69,23.72,38.0,0.1,0.47,0.993174,-1,1,25.0,Female,Air Conditioned,Office,15.65,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-1.09,29.8,,21.84,-0.09150400000000003,,-1.25,-0.0,,
23.7,23.85,38.0,0.1,0.59,1.390444,0,0,42.0,Female,Air Conditioned,Office,15.65,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.16,5.6,23.9,23.06,-0.031236000000000264,0.0,0.16,0.0,-1.097109351658208,0.0
23.52,23.68,39.0,0.1,0.75,1.589078,-1,0,48.0,Female,Air Conditioned,Office,15.65,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.59,12.3,25.7,23.7,0.0003799999999998249,0.0,0.55,0.0,0.7028906483417927,0.0
23.31,23.79,39.0,0.18,0.53,1.261263,0,0,44.0,Female,Air Conditioned,Office,15.65,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.46,9.3,23.0,21.74,-0.0964440000000002,0.0,-0.49,-0.0,-1.9971093516582066,0.0
23.15,23.61,40.0,0.1,0.46,1.489761,0,0,31.0,Female,Air Conditioned,Office,15.65,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.03,5.0,22.6,22.82,-0.04309200000000013,0.0,0.03,0.0,-2.397109351658205,0.0
23.1,23.11,51.0,0.15,0.66,1.291126,-1,0,33.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.1,5.2,24.0,22.49,-0.05939400000000017,0.0,-0.1,-0.0,-0.9971093516582066,0.0
23.95,24.01,53.0,0.14,0.66,1.3657,-2,0,42.0,Male,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.28,6.6,25.1,23.9,0.010259999999999714,0.0,0.27,0.0,0.10289064834179484,0.0
23.67,23.59,52.0,0.1,0.27,1.688396,0,0,25.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.12,5.3,21.4,24.44,0.03693599999999986,0.0,0.12,0.0,-3.597109351658208,0.0
23.74,23.77,51.0,0.14,0.63,1.390444,-3,1,37.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.2,5.9,24.6,23.53,-0.00801800000000008,0.0,0.2,0.0,-0.39710935165820516,0.0
25.09,25.34,46.0,0.2,0.33,1.191809,-1,0,24.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.58,12.1,23.0,23.58,-0.005548000000000108,0.0,-0.62,-0.0,-1.9971093516582066,0.0
25.65,25.72,46.0,0.1,0.56,0.993174,1,-1,40.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.08,5.1,,24.75,0.05224999999999991,,-0.08,-0.0,,
25.58,25.68,47.0,0.12,0.52,1.191809,0,-1,22.0,Male,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.21,5.9,25.0,25.0,0.06459999999999977,0.0,0.2,0.0,0.0028906483417934226,0.0
25.42,25.83,47.0,0.1,0.51,1.042833,1,0,51.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.06,5.1,24.8,24.78,0.05373199999999989,0.0,-0.06,-0.0,-0.19710935165820587,0.0
25.36,25.64,47.0,0.11,0.35,0.993174,2,-1,37.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.69,14.9,,24.28,0.029031999999999947,,-0.75,-0.0,,
24.13,23.91,50.0,0.14,0.43,1.440102,-1,0,44.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.0,5.0,23.1,23.69,-0.00011399999999994748,0.0,0.0,0.0,-1.8971093516582052,0.0
24.17,24.33,46.0,0.15,0.33,1.092491,0,-1,23.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-1.09,30.0,22.0,22.64,-0.05198400000000003,0.0,-1.25,-0.0,-2.9971093516582066,0.0
23.24,23.33,52.0,0.11,0.81,1.688396,-1,0,30.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.75,16.7,26.9,24.39,0.034465999999999886,0.0,0.69,0.0,1.902890648341792,0.0
24.21,24.4,45.0,0.12,0.41,1.489761,1,0,44.0,Male,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,0.14,5.4,23.1,23.95,0.012729999999999908,0.0,0.14,0.0,-1.8971093516582052,0.0
24.46,24.86,45.0,0.16,0.57,1.738055,2,0,40.0,Male,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,0.68,14.8,25.5,24.72,0.050767999999999924,0.0,0.63,0.0,0.5028906483417934,0.0
25.1,25.45,42.0,0.1,0.4,1.787713,-1,0,56.0,Male,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.76,17.1,24.2,25.8,0.10411999999999999,0.0,0.7,0.0,-0.7971093516582073,0.0
24.65,25.03,49.0,0.1,0.88,1.291126,2,-1,37.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,0.7,15.3,27.3,25.23,0.07596199999999986,0.0,0.65,0.0,2.302890648341794,0.0
24.86,24.95,49.0,0.1,0.45,1.14215,1,0,48.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.17,5.6,23.7,24.3,0.030019999999999936,0.0,-0.17,-0.0,-1.2971093516582073,0.0
24.95,25.03,49.0,0.17,0.63,1.042833,-1,0,34.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.21,5.9,24.6,23.81,0.005813999999999764,0.0,-0.22,-0.0,-0.39710935165820516,0.0
25.24,25.5,49.0,0.12,0.49,0.993174,2,0,41.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.41,8.5,,24.3,0.030019999999999936,,-0.43,-0.0,,
25.36,25.37,48.0,0.1,0.39,1.241468,1,0,58.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,0.06,5.1,23.8,24.98,0.063612,0.0,0.06,0.0,-1.1971093516582059,0.0
25.55,25.69,48.0,0.1,0.38,1.092491,1,-1,41.0,Female,Air Conditioned,Office,19.6,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.2,5.9,23.9,24.88,0.058671999999999835,0.0,-0.2,-0.0,-1.097109351658208,0.0
21.21,21.22,49.0,0.11,0.57,1.191809,-1,1,22.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.93,23.1,21.1,20.16,-0.1744960000000001,0.0,-1.05,-0.0,-3.897109351658205,0.0
21.6,21.51,47.0,0.16,0.59,1.589078,-1,1,26.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.12,5.3,22.7,21.01,-0.132506,0.0,-0.12,-0.0,-2.2971093516582073,0.0
22.5,22.99,44.0,0.1,0.63,1.340785,0,0,21.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.06,5.1,23.4,22.16,-0.07569600000000021,0.0,-0.06,-0.0,-1.597109351658208,0.0
21.94,22.07,46.0,0.12,0.63,1.589078,-2,1,26.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.12,5.3,23.4,21.87,-0.09002200000000005,0.0,0.12,0.0,-1.597109351658208,0.0
21.72,21.85,47.0,0.1,1.38,1.191809,-1,0,19.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.44,9.0,27.6,22.36,-0.0658160000000001,0.0,0.42,0.0,2.602890648341795,0.0
21.08,21.45,50.0,0.11,0.75,1.291126,-2,1,43.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.3,6.8,23.0,20.75,-0.1453500000000001,0.0,-0.31,-0.0,-1.9971093516582066,0.0
20.83,21.29,51.0,0.11,0.94,1.489761,-2,1,47.0,Male,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.26,6.4,25.2,21.48,-0.10928800000000005,0.0,0.25,0.0,0.2028906483417927,0.0
20.86,21.15,50.0,0.1,0.77,1.191809,0,1,40.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.51,10.5,22.6,20.33,-0.1660980000000003,0.0,-0.54,-0.0,-2.397109351658205,0.0
21.12,21.6,49.0,0.16,0.56,1.440102,-1,1,23.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.48,9.9,21.8,20.44,-0.16066400000000014,0.0,-0.51,-0.0,-3.197109351658206,0.0
21.85,22.03,46.0,0.11,0.76,1.191809,-2,1,19.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.35,7.6,23.3,21.1,-0.12806000000000006,0.0,-0.37,-0.0,-1.6971093516582059,0.0
21.34,21.45,47.0,0.15,0.33,1.042833,-1,1,28.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,,,18.7,19.37,-0.2135220000000001,0.0,,,-6.297109351658207,0.0
21.5,21.65,47.0,0.11,0.66,1.390444,-3,1,20.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.2,5.9,22.8,21.07,-0.12954200000000005,0.0,-0.2,-0.0,-2.197109351658206,0.0
21.76,21.89,46.0,0.1,0.55,1.191809,-2,1,20.0,Female,Air Conditioned,Office,16.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.78,17.9,21.5,20.77,-0.1443620000000001,0.0,-0.86,-0.0,-3.4971093516582066,0.0
22.27,22.4,64.0,0.12,0.35,1.638737,0,1,40.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.13,5.4,21.3,23.29,-0.01987400000000017,0.0,-0.13,-0.0,-3.697109351658206,0.0
22.5,23.11,62.0,0.1,0.5,0.993174,-2,1,23.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-1.17,33.9,,22.25,-0.07125000000000004,,-1.36,-0.0,,
22.42,22.54,62.0,0.1,0.33,1.589078,-1,0,19.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.17,5.6,21.0,23.46,-0.011476000000000042,0.0,-0.17,-0.0,-3.9971093516582066,0.0
22.41,22.59,62.0,0.1,0.52,1.241468,0,-1,18.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.44,9.0,22.2,22.57,-0.05544200000000021,0.0,-0.46,-0.0,-2.7971093516582073,0.0
22.2,22.07,62.0,0.12,0.75,1.241468,-1,0,36.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.14,5.4,23.9,22.25,-0.07125000000000004,0.0,-0.14,-0.0,-1.097109351658208,0.0
22.61,22.76,61.0,0.18,0.69,0.993174,0,-1,27.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.97,24.8,,21.69,-0.09891399999999995,,-1.1,-0.0,,
23.38,23.73,59.0,0.12,0.33,1.489761,0,0,23.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.13,5.4,21.9,24.0,0.01519999999999988,0.0,-0.13,-0.0,-3.097109351658208,0.0
23.45,23.66,58.0,0.11,0.48,1.291126,2,-1,25.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.17,5.6,23.0,23.58,-0.005548000000000108,0.0,-0.17,-0.0,-1.9971093516582066,0.0
23.64,23.77,58.0,0.11,0.29,1.489761,1,-1,26.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.14,5.4,21.6,24.27,0.028537999999999952,0.0,-0.14,-0.0,-3.397109351658205,0.0
23.68,23.92,58.0,0.12,0.74,1.390444,1,-1,23.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,1,Aw,0.45,9.2,25.9,24.35,0.03248999999999991,0.0,0.43,0.0,0.902890648341792,0.0
23.49,23.66,58.0,0.12,0.48,1.53942,0,0,42.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.22,6.0,23.6,24.12,0.021128000000000036,0.0,0.21,0.0,-1.3971093516582052,0.0
24.11,24.4,56.0,0.11,0.29,0.993174,1,0,25.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-1.33,42.1,,23.47,-0.01098200000000027,,-1.58,-0.0,,
24.03,24.33,57.0,0.1,0.63,1.191809,1,0,25.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,1,Aw,0.11,5.3,24.7,24.25,0.027549999999999963,0.0,0.11,0.0,-0.2971093516582073,0.0
23.84,23.87,57.0,0.1,0.45,1.390444,0,0,20.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.07,5.1,23.2,24.24,0.027055999999999747,0.0,0.07,0.0,-1.7971093516582073,0.0
23.88,24.0,57.0,0.1,0.63,1.340785,-1,1,26.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.3,6.9,24.9,24.36,0.0329839999999999,0.0,0.29,0.0,-0.097109351658208,0.0
24.11,24.15,57.0,0.13,0.45,1.241468,0,0,55.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.24,6.2,23.2,23.88,0.009271999999999725,0.0,-0.25,-0.0,-1.7971093516582073,0.0
23.34,24.56,56.0,0.1,0.78,1.241468,1,-1,27.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,1,Aw,0.35,7.5,25.8,24.2,0.02507999999999977,0.0,0.34,0.0,0.8028906483417941,0.0
21.76,21.65,61.0,0.1,0.74,1.390444,0,1,45.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.05,5.1,23.9,22.24,-0.07174400000000025,0.0,0.05,0.0,-1.097109351658208,0.0
21.94,22.15,60.0,0.1,0.85,1.14215,-2,1,24.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.17,5.6,24.2,22.1,-0.07865999999999995,0.0,-0.17,-0.0,-0.7971093516582073,0.0
22.29,22.64,59.0,0.1,0.48,1.291126,1,-1,23.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.44,9.1,21.9,22.45,-0.06137000000000015,0.0,-0.46,-0.0,-3.097109351658208,0.0
22.18,22.41,59.0,0.1,0.47,1.390444,-1,0,37.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.3,6.9,21.9,22.51,-0.05840599999999996,0.0,-0.31,-0.0,-3.097109351658208,0.0
22.11,22.28,59.0,0.1,0.62,1.638737,0,0,24.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,0.32,7.1,24.0,23.14,-0.027284000000000086,0.0,0.31,0.0,-0.9971093516582066,0.0
22.37,22.79,58.0,0.12,0.29,1.390444,-1,0,21.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.72,15.8,20.3,22.56,-0.05593600000000021,0.0,-0.79,-0.0,-4.697109351658206,0.0
22.25,22.31,59.0,0.1,0.37,1.241468,1,-1,45.0,Female,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,1,Aw,-0.9,22.3,20.6,22.12,-0.07767199999999996,0.0,-1.01,-0.0,-4.397109351658205,0.0
22.41,22.47,58.0,0.15,0.52,1.241468,0,0,21.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.65,13.9,22.1,21.82,-0.09249200000000002,0.0,-0.7,-0.0,-2.897109351658205,0.0
21.95,22.44,59.0,0.1,0.7,1.415188,-1,1,36.0,Male,Air Conditioned,Office,21.45,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.12,5.3,24.1,22.65,-0.05149000000000026,0.0,0.12,0.0,-0.8971093516582052,0.0
22.94,23.09,62.0,0.1,0.83,1.191809,1,0,42.0,Male,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,1,Aw,0.16,5.5,25.3,23.48,-0.010488000000000053,0.0,0.16,0.0,0.30289064834179413,0.0
22.97,23.11,63.0,0.1,0.41,1.191809,-1,0,39.0,Male,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.65,13.9,21.7,23.13,-0.02777800000000008,0.0,-0.7,-0.0,-3.2971093516582073,0.0
22.73,22.96,64.0,0.14,0.4,1.489761,0,0,30.0,Male,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.22,6.0,22.0,23.28,-0.020368000000000164,0.0,-0.23,-0.0,-2.9971093516582066,0.0
23.05,23.27,62.0,0.1,0.36,1.261263,0,0,27.0,Male,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.57,11.8,21.5,23.38,-0.01542800000000022,0.0,-0.61,-0.0,-3.4971093516582066,0.0
22.6,22.59,64.0,0.1,0.44,1.191809,0,0,32.0,Male,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.71,15.7,21.5,22.67,-0.05050200000000005,0.0,-0.78,-0.0,-3.4971093516582066,0.0
22.52,22.68,64.0,0.1,0.8,1.241468,-2,0,26.0,Female,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,0.11,5.3,24.9,23.17,-0.025802000000000103,0.0,0.11,0.0,-0.097109351658208,0.0
22.28,22.41,64.0,0.1,0.48,1.241468,0,0,36.0,Male,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-0.56,11.7,21.7,22.49,-0.05939400000000017,0.0,-0.6,-0.0,-3.2971093516582073,0.0
22.21,22.42,65.0,0.1,0.38,1.042833,-1,0,24.0,Female,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-1.52,52.1,20.5,22.0,-0.08360000000000012,0.0,-1.86,-0.0,-4.497109351658207,0.0
22.26,22.49,64.0,0.1,0.43,0.993174,-1,1,27.0,Female,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-1.55,53.7,,21.87,-0.09002200000000005,,-1.9,-0.0,,
22.29,22.38,64.0,0.1,0.53,1.261263,-2,0,46.0,Female,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-0.4,8.4,22.3,22.56,-0.05593600000000021,0.0,-0.42,-0.0,-2.697109351658206,0.0
22.12,22.04,65.0,0.11,0.56,0.993174,-1,0,46.0,Female,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,-1,Aw,-1.27,38.6,,21.57,-0.1048420000000001,,-1.5,-0.0,,
22.31,22.35,64.0,0.14,0.51,0.993174,0,1,20.0,Female,Air Conditioned,Office,20.8,tropical savanna,Winter,-19.258964,146.816948,0,Aw,-1.48,50.0,,21.52,-0.10731200000000007,,-1.8,-0.0,,
