Date,Âge,Sexe,cooling type,Building_type,Climate,Season,Tair,tr,Tout,vel,RH,clo,Met,thermal_sensation,thermal_preference,PMV_ISO,PMV_ASHRAE,aPMV,ePMV,PMV_Gagge,PMV_SET,TSENS,SET,PTS,aSET,eSET,aPTS,ePTS,PTS_SET,PET,PTS_PET,ATHB_PMV,DTS,TSV_3p,lat,lon,Trm_ema_28,Tout_ema_28,RHout_ema_28,precip_ema_28,sunshine_ema_h_28,wind_ema_28,Trm_ema_14,Tout_ema_14,RHout_ema_14,precip_ema_14,sunshine_ema_h_14,wind_ema_14,Trm_ema_7,Tout_ema_7,RHout_ema_7,precip_ema_7,sunshine_ema_h_7,wind_ema_7
07-10-23,54,male,naturally ventilated,multifamily housing,Cfb,summer,27.334799,27.859608,25.6,0.057033,65.523149,0.53675,1.0,3,-1.0,0.85,0.85,0.87,0.19,1.1,1.3,0.9,27.8,0.92,0.993015,1.266885,1.823752,1.537352,1.452,28.93,1.469,0.379,0.627197,1.0,45.75,4.85,22.936761000000001,22.936761000000001,61.697972999999998,1.776231000000000,12.557978000000000,8.811113000000001,23.864792999999999,23.864792999999999,57.77043000000000,1.0933889999999999,13.255531000000000,8.966957000000001,24.742276000000000,24.742276000000000,55.89233300000000,0.08239700000000000,13.196433000000001,8.284331000000000
07-11-23,54,male,naturally ventilated,multifamily housing,Cfb,summer,27.112695,27.409402,26.7,0.057033,64.719605,0.53675,0.8,2,-1.0,-0.16,-0.16,-0.16,-0.05,0.4,0.5,0.5,26.4,0.57,0.597206,0.784918,1.355402,1.13356,1.116,27.93,1.169,0.05,0.468773,1.0,45.75,4.85,23.289404000000001,23.289404000000001,61.43987900000000,1.2751159999999999,12.594951000000000,8.40735300000000,24.075642999999999,24.075642999999999,57.14708300000000,0.94760400000000,13.363455000000000,9.100567000000000,25.90403000000000,25.90403000000000,56.63292400000000,0.07514600000000000,13.916800000000000,7.466319000000000
07-11-23,54,male,naturally ventilated,multifamily housing,Cfb,summer,27.678205,28.16767,26.7,0.057033,63.665354,0.53675,0.8,2,-1.0,0.15,0.15,0.15,0.03,0.6,0.7,0.6,27.2,0.77,0.820493,1.060328,1.637562,1.399409,1.308,28.67,1.391,0.149,0.665753,1.0,45.75,4.85,23.289404000000001,23.289404000000001,61.43987900000000,1.2751159999999999,12.594951000000000,8.40735300000000,24.075642999999999,24.075642999999999,57.14708300000000,0.94760400000000,13.363455000000000,9.100567000000000,25.90403000000000,25.90403000000000,56.63292400000000,0.07514600000000000,13.916800000000000,7.466319000000000
07-13-23,54,male,naturally ventilated,multifamily housing,Cfb,summer,26.450887,26.895555,26.7,0.128753,39.394726,0.4783,1.2,1,0.0,0.39,0.39,0.39,0.1,0.6,0.4,0.5,25.4,0.32,0.328399,0.440656,1.011295,0.809047,0.876,25.51,0.443,0.215,0.978645,1.0,45.75,4.85,23.876702000000002,23.876702000000002,57.54333500000000,1.5616790000000000,12.439508999999999,9.64086800000000,24.747378000000001,24.747378000000001,60.763311000000002,4.275447000000000,11.596943000000000,8.054575000000000,25.932351000000001,25.932351000000001,59.90790800000000,1.7889889999999999,11.057546000000000,8.5760380000000
07-13-23,44,female,mixed mode,multifamily housing,Cfb,summer,28.059995,28.52682,26.7,0.295,38.163781,0.3614,1.75,2,-1.0,1.12,0.7,1.15,0.29,0.8,0.4,0.9,26.2,0.52,0.542548,0.716065,1.320989,1.151599,1.068,26.77,0.821,0.475,0.231077,1.0,45.75,4.85,23.876702000000002,23.876702000000002,57.54333500000000,1.5616790000000000,12.439508999999999,9.64086800000000,24.747378000000001,24.747378000000001,60.763311000000002,4.275447000000000,11.596943000000000,8.054575000000000,25.932351000000001,25.932351000000001,59.90790800000000,1.7889889999999999,11.057546000000000,8.5760380000000
07-13-23,64,female,mixed mode,multifamily housing,Cfb,summer,27.979614,28.408326,26.7,0.295,37.265662,0.5785,1.266667,1,-1.0,0.86,0.57,0.88,0.22,1.0,0.7,0.9,27.0,0.72,0.763961,0.991475,1.581886,1.368055,1.26,26.4,0.71,0.347,0.47619,1.0,45.75,4.85,23.876702000000002,23.876702000000002,57.54333500000000,1.5616790000000000,12.439508999999999,9.64086800000000,24.747378000000001,24.747378000000001,60.763311000000002,4.275447000000000,11.596943000000000,8.054575000000000,25.932351000000001,25.932351000000001,59.90790800000000,1.7889889999999999,11.057546000000000,8.5760380000000
07-13-23,44,female,mixed mode,multifamily housing,Cfb,summer,27.863723,28.106864,26.7,0.295,35.98625,0.53675,1.0,1,0.0,0.28,0.09,0.28,0.06,0.7,0.3,0.5,25.5,0.345,0.354782,0.475082,1.086814,0.94191,0.9,25.44,0.422,0.126,-0.06743,1.0,45.75,4.85,23.876702000000002,23.876702000000002,57.54333500000000,1.5616790000000000,12.439508999999999,9.64086800000000,24.747378000000001,24.747378000000001,60.763311000000002,4.275447000000000,11.596943000000000,8.054575000000000,25.932351000000001,25.932351000000001,59.90790800000000,1.7889889999999999,11.057546000000000,8.5760380000000
07-14-23,44,female,mixed mode,multifamily housing,Cfb,summer,26.308564,26.907851,25.8,0.128753,39.835345,0.48665,0.8,-1,0.0,-1.11,-1.11,-1.08,-0.32,0.0,-0.1,0.0,25.0,0.22,0.223937,0.302951,0.879556,0.689469,0.78,24.51,0.143,-0.182,0.132946,-1.0,45.75,4.85,23.84240900000000,23.84240900000000,58.26594200000000,1.612597000000000,12.584440000000001,9.171958000000000,24.01905400000000,24.01905400000000,60.23536600000000,2.3531000000000000,11.683953000000001,9.309925000000000,25.558940000000000,25.558940000000000,56.99055300000000,1.8500000000000001,11.613884000000001,9.73006800000000
07-14-23,64,female,mixed mode,multifamily housing,Cfb,summer,25.248246,26.306336,25.8,0.128753,40.422944,0.48665,0.8,0,0.0,-1.52,-1.52,-1.47,-0.44,-0.1,-0.2,-0.1,24.1,-0.005,-0.004998,-0.006885,0.564932,0.370196,0.564,23.56,-0.142,-0.308,-1.034534,0.0,45.75,4.85,23.84240900000000,23.84240900000000,58.26594200000000,1.612597000000000,12.584440000000001,9.171958000000000,24.01905400000000,24.01905400000000,60.23536600000000,2.3531000000000000,11.683953000000001,9.309925000000000,25.558940000000000,25.558940000000000,56.99055300000000,1.8500000000000001,11.613884000000001,9.73006800000000
07-14-23,44,female,mixed mode,multifamily housing,Cfb,summer,25.213148,26.224803,25.8,0.128753,40.38418,0.48665,1.1,0,0.0,-0.1,-0.1,-0.1,-0.03,0.4,0.3,0.3,24.6,0.12,0.121162,0.165246,0.719413,0.502074,0.684,24.22,0.056,0.055,0.179979,0.0,45.75,4.85,23.84240900000000,23.84240900000000,58.26594200000000,1.612597000000000,12.584440000000001,9.171958000000000,24.01905400000000,24.01905400000000,60.23536600000000,2.3531000000000000,11.683953000000001,9.309925000000000,25.558940000000000,25.558940000000000,56.99055300000000,1.8500000000000001,11.613884000000001,9.73006800000000
