Tair,RH,clo,Met,Tout,vel,tr,Âge,Climate,Season,Sexe,Building_type,cooling type,thermal_sensation,thermal_preference,TSV_3p
18.2,40.6,1.64,1.1,8.5,0.03,18.2,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
18.7,36.9,2.01,1.3,8.5,0.01,18.7,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,-3,-1.0,-1.0
18.5,36.6,1.95,1.1,8.5,0.01,18.5,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,-3,-1.0,-1.0
19.1,37.7,2.05,1.1,8.5,0.0,19.1,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,-3,-1.0,-1.0
19.0,38.5,1.42,1.1,8.5,0.03,19.0,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
18.3,36.0,1.45,1.1,8.5,0.01,18.3,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
19.2,36.7,1.75,1.1,8.5,0.01,19.2,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
18.1,36.1,1.85,1.1,8.5,0.01,18.1,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
18.1,35.3,1.61,1.3,8.5,0.01,18.1,55.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,-1.0,-1.0
18.3,35.3,1.56,1.3,8.5,0.02,18.3,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
18.1,41.6,1.62,1.5,8.5,0.01,18.1,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,-1.0,0.0
18.0,42.1,2.14,1.0,8.5,0.01,18.0,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
17.9,38.4,1.55,1.3,8.5,0.01,17.9,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
18.8,38.4,1.77,1.1,8.5,0.01,18.8,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
18.8,39.2,1.74,1.1,8.5,0.01,18.8,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,-1.0,-1.0
19.2,38.8,1.59,1.1,8.5,0.02,19.2,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,0.0,-1.0
20.8,36.4,1.64,1.1,8.5,0.02,20.8,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
20.2,37.4,2.14,1.1,8.5,0.02,20.2,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
20.5,36.9,1.79,1.3,8.5,0.02,20.5,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
17.0,34.7,1.33,1.1,8.5,0.02,17.0,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
17.0,35.0,1.75,1.7,8.5,0.02,17.0,35.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,0.0,-1.0
16.5,36.0,1.7,1.6,8.5,0.13,16.5,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
17.5,42.3,1.85,1.1,8.5,0.04,17.5,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
19.2,36.2,1.09,1.2,8.5,0.03,19.2,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
19.8,33.7,1.5,1.1,8.5,0.03,19.8,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
19.9,34.4,1.89,1.1,8.5,0.02,19.9,25.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,0.0,-1.0
19.9,35.4,1.49,1.1,8.5,0.04,19.9,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
19.9,35.5,1.83,1.1,8.5,0.04,19.9,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
19.8,36.8,1.59,1.1,8.5,0.02,19.8,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
19.8,36.8,1.95,1.1,8.5,0.02,19.8,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
18.6,39.3,2.1,1.6,8.5,0.03,18.6,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
19.0,38.5,1.67,1.6,8.5,0.03,19.0,25.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,-1.0,-1.0
19.5,37.1,1.2,1.8,8.5,0.01,19.5,25.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,-1.0,0.0
19.0,41.3,1.76,1.1,8.5,0.03,19.0,35.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,-1.0,-1.0
17.8,42.5,1.92,1.1,8.5,0.07,17.8,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
16.9,44.1,1.43,1.3,8.5,0.02,16.9,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,0.0,-1.0
16.9,45.4,1.59,1.4,8.5,0.04,16.9,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
16.7,45.6,2.1,1.3,8.5,0.03,16.7,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
16.7,43.2,2.16,1.1,8.5,0.05,16.7,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
17.4,40.0,1.94,1.1,8.5,0.08,17.4,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
18.1,39.4,1.99,1.4,8.5,0.07,18.1,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
17.0,24.7,1.55,1.4,8.5,0.04,17.0,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
16.8,22.0,1.79,1.4,8.5,0.04,16.8,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,-2,-1.0,-1.0
19.1,28.2,1.14,1.1,8.5,0.08,19.1,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
19.4,25.2,1.79,1.6,8.5,0.04,19.4,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
21.4,22.9,1.87,1.1,8.5,0.05,21.4,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
21.9,23.6,1.49,1.1,8.5,0.06,21.9,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,1,0.0,1.0
21.8,19.1,1.44,1.4,8.5,0.19,21.8,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
21.5,22.9,1.51,1.4,8.5,0.09,21.5,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,1,0.0,1.0
21.4,21.8,1.52,1.6,8.5,0.04,21.4,55.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,0.0,0.0
21.4,21.2,1.6,1.7,8.5,0.07,21.4,35.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,0.0,0.0
21.6,22.8,1.42,1.3,8.5,0.05,21.6,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
21.9,19.7,1.16,1.4,8.5,0.05,21.9,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
23.1,14.5,1.91,1.3,8.5,0.11,23.1,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
21.5,15.3,1.51,1.1,8.5,0.07,21.5,25.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
20.3,18.2,1.68,1.3,8.5,0.07,20.3,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,-2,-1.0,-1.0
18.3,26.3,1.39,1.2,8.5,0.04,18.3,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,0.0,-1.0
18.2,26.2,1.2,1.2,8.5,0.04,18.2,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,-1.0,-1.0
18.4,25.3,1.28,1.1,8.5,0.09,18.4,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,0.0,-1.0
18.8,25.1,1.48,1.1,8.5,0.04,18.8,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,-1.0,0.0
18.4,26.7,1.41,1.1,8.5,0.02,18.4,55.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,0.0,0.0
19.8,25.9,1.59,1.1,8.5,0.02,19.8,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
18.5,25.6,1.44,1.3,8.5,0.03,18.5,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,-2,-1.0,-1.0
19.6,26.2,1.83,1.1,8.5,0.02,19.6,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
19.1,24.8,1.47,1.1,8.5,0.01,19.1,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,0.0,0.0
19.4,24.9,1.4,1.1,8.5,0.06,19.4,55.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,-1.0,0.0
19.2,24.6,1.88,1.1,8.5,0.02,19.2,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,-3,0.0,-1.0
19.3,23.6,1.1,1.1,8.5,0.01,19.3,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,0.0,-1.0
19.3,24.8,1.79,1.3,8.5,0.1,19.3,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,1,0.0,1.0
19.5,23.3,1.23,1.1,8.5,0.09,19.5,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
19.4,25.0,1.1,1.1,8.5,0.06,19.4,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
19.3,24.6,1.44,1.1,8.5,0.03,19.3,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
19.3,24.1,0.91,1.4,8.5,0.02,19.3,25.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,-1.0,0.0
19.3,24.9,1.33,1.6,8.5,0.03,19.3,25.0,Cwb,Winter,Female,Office,Naturally Ventilated,1,0.0,1.0
19.3,24.5,2.06,1.3,8.5,0.02,19.3,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,0.0,0.0
18.8,24.6,1.37,1.1,8.5,0.01,18.8,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,0.0,-1.0
18.5,24.8,1.68,1.1,8.5,0.02,18.5,55.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,0.0,-1.0
18.3,25.9,1.61,1.1,8.5,0.04,18.3,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
18.2,25.7,1.92,1.1,8.5,0.02,18.2,25.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
18.2,25.7,1.54,1.2,8.5,0.02,18.2,25.0,Cwb,Winter,Female,Office,Naturally Ventilated,1,1.0,1.0
18.2,27.4,1.83,1.3,8.5,0.02,18.2,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
14.6,26.7,1.71,1.3,8.5,0.01,14.6,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,0.0,0.0
16.3,24.8,1.56,1.3,8.5,0.05,16.3,35.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,-1.0,-1.0
17.3,21.1,1.65,1.4,8.5,0.12,17.3,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
17.9,19.1,1.79,1.6,8.5,0.05,17.9,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
17.0,18.7,1.75,1.5,8.5,0.05,17.0,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
16.1,21.7,2.13,1.3,8.5,0.03,16.1,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
15.9,22.4,1.16,1.4,8.5,0.02,15.9,25.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
15.9,27.0,1.89,1.3,8.5,0.09,15.9,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
16.2,29.0,1.88,1.1,8.5,0.01,16.2,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
16.2,30.3,1.5,1.3,8.5,0.01,16.2,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
16.2,26.6,1.59,1.3,8.5,0.01,16.2,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
16.4,24.4,1.61,1.3,8.5,0.03,16.4,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,-1.0,-1.0
16.4,21.8,1.83,1.3,8.5,0.02,16.4,35.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
17.4,19.2,1.76,1.3,8.5,0.01,17.4,55.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,-1.0,0.0
18.1,18.7,1.24,1.1,8.5,0.01,18.1,25.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
17.1,18.8,1.61,1.1,8.5,0.02,17.1,45.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,0.0,0.0
16.7,19.0,1.65,1.3,8.5,0.03,16.7,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
16.8,19.1,1.07,1.4,8.5,0.1,16.8,45.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
17.3,17.2,1.29,1.3,8.5,0.11,17.3,55.0,Cwb,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
15.6,17.6,1.06,1.4,8.5,0.09,15.6,35.0,Cwb,Winter,Female,Office,Naturally Ventilated,-1,-1.0,-1.0
16.6,17.6,1.52,1.1,8.5,0.02,16.6,35.0,Cwb,Winter,Female,Office,Naturally Ventilated,0,0.0,0.0
26.7,44.5,0.76,1.5,22.5,1.11,25.25961995249406,41.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,-1.0,1.0
21.5,43.5,0.51,1.2,22.5,0.09,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.1,41.7,0.51,2.7,22.5,0.03,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
22.5,48.2,0.61,1.1,22.5,1.85,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,1,-1.0,1.0
22.5,48.2,0.61,1.2,22.5,1.85,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,1,-1.0,1.0
29.9,29.0,0.71,1.2,22.5,0.06,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,1.0,1.0
29.9,29.0,0.68,1.1,22.5,0.06,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,-1.0,1.0
22.9,46.7,0.64,3.0,22.5,1.46,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
21.0,47.8,0.59,1.6,22.5,2.12,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
21.0,47.8,0.75,2.7,22.5,2.12,25.25961995249406,41.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
21.0,47.8,0.45,1.2,22.5,2.12,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,-1,1.0,-1.0
23.6,33.5,0.41,1.1,22.5,0.15,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.6,33.5,0.64,1.3,22.5,0.15,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,1,-1.0,1.0
21.0,47.8,0.61,1.2,22.5,2.12,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
24.8,38.7,0.61,2.3,22.5,0.06,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.6,44.8,0.61,1.2,22.5,3.27,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.6,38.5,0.62,1.6,22.5,0.06,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
22.1,45.7,0.54,1.2,22.5,2.99,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
22.1,45.7,0.62,1.6,22.5,2.99,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
22.9,47.7,0.71,1.2,22.5,0.04,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,-1,1.0,-1.0
22.9,47.7,0.61,1.2,22.5,0.04,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
22.9,47.7,0.63,1.2,22.5,0.04,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
22.9,47.7,0.66,1.4,22.5,0.04,25.25961995249406,25.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
24.4,39.3,0.72,2.8,22.5,3.1,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,1,-1.0,1.0
24.0,42.2,0.47,1.3,22.5,0.16,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
22.9,44.3,0.66,1.4,22.5,1.18,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,-1.0,1.0
25.2,40.0,0.71,2.7,22.5,1.53,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,1.0,0.0
24.8,32.2,0.71,1.4,22.5,3.97,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
25.6,27.0,0.61,1.0,22.5,0.1,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
28.3,31.9,0.61,1.2,22.5,1.64,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,1,-1.0,1.0
29.9,23.8,0.71,1.2,22.5,0.04,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
29.9,23.8,0.61,1.3,22.5,0.04,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
24.0,32.3,0.51,1.4,22.5,0.04,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.6,30.9,0.61,1.2,22.5,3.59,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.2,29.7,0.64,1.0,22.5,2.42,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,1,-1.0,1.0
23.9,30.5,0.56,1.4,22.5,2.57,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,1,-1.0,1.0
24.0,29.4,0.54,1.4,22.5,0.21,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.9,30.5,0.59,1.2,22.5,2.57,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,-1.0,1.0
23.9,30.5,0.45,1.5,22.5,2.57,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
23.9,30.5,0.61,1.6,22.5,2.57,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
24.8,23.9,0.64,1.3,22.5,0.38,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
24.8,23.9,0.41,1.2,22.5,0.38,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
24.8,30.6,0.72,1.5,22.5,2.75,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,1,-1.0,1.0
25.2,28.7,0.47,1.3,22.5,0.19,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,-1.0,1.0
25.2,27.8,0.61,1.7,22.5,0.04,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
25.2,28.0,0.76,1.5,22.5,2.94,25.25961995249406,41.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,-1.0,1.0
25.2,27.8,0.62,2.6,22.5,0.04,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
24.1,25.7,0.71,1.2,22.5,0.06,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
24.1,25.7,0.63,1.2,22.5,0.06,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
23.6,30.9,0.54,2.0,22.5,1.18,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.3,51.6,0.61,1.4,22.5,0.03,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
29.5,33.0,0.72,1.2,22.5,0.05,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
22.1,51.0,0.53,1.2,22.5,0.11,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
23.2,52.1,0.63,1.1,22.5,2.63,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,-1.0,0.0
22.9,41.7,0.53,1.2,22.5,0.04,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,-1,1.0,-1.0
22.9,41.7,0.54,1.2,22.5,0.04,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
22.1,53.1,0.67,1.4,22.5,0.05,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
22.1,53.1,0.71,1.2,22.5,0.05,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,-1,1.0,-1.0
23.2,50.5,0.67,2.7,22.5,3.59,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
20.6,59.4,0.61,1.2,22.5,0.1,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,-1,1.0,-1.0
20.6,59.4,0.82,1.2,22.5,0.1,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,-1,1.0,-1.0
21.7,53.9,0.76,1.1,22.5,2.7,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
21.7,53.9,0.61,1.2,22.5,2.7,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
21.7,53.9,0.83,1.2,22.5,2.7,25.25961995249406,41.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
22.3,51.2,0.63,1.1,22.5,0.03,25.25961995249406,41.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,-1.0,1.0
22.9,49.7,0.72,1.2,22.5,3.13,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.2,49.0,0.94,1.2,22.5,0.14,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,-1,1.0,-1.0
24.4,41.0,0.54,1.4,22.5,3.33,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.2,44.4,0.61,2.2,22.5,0.12,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
22.9,41.5,0.51,1.2,22.5,0.04,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
27.1,43.5,0.97,1.0,22.5,4.44,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,3,-1.0,1.0
22.9,41.5,0.63,2.1,22.5,0.04,25.25961995249406,41.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,-1.0,1.0
22.5,39.3,0.53,1.5,22.5,0.09,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.6,33.5,0.54,1.4,22.5,0.07,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,1,-1.0,1.0
23.6,33.5,0.53,1.4,22.5,0.07,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,-1.0,0.0
22.5,45.7,0.64,1.0,22.5,2.32,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
22.9,42.7,0.97,1.2,22.5,0.22,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
29.1,28.6,0.71,1.3,22.5,0.08,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
23.6,41.3,0.72,1.2,22.5,3.21,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.1,43.1,0.83,1.3,22.5,0.07,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.1,43.1,0.82,1.2,22.5,0.07,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
23.2,38.0,0.67,1.5,22.5,3.36,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.1,43.1,0.51,1.4,22.5,0.07,25.25961995249406,51.0,Cfb,Summer,Female,Office,Naturally Ventilated,1,0.0,1.0
22.9,39.2,0.61,1.2,22.5,2.19,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
22.9,39.2,0.59,1.0,22.5,2.19,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
22.9,39.2,0.62,1.6,22.5,2.19,25.25961995249406,41.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
26.7,40.4,0.63,1.5,22.5,2.38,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
23.2,45.7,0.6,1.5,22.5,4.71,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
22.0,64.3,0.51,1.3,22.5,0.08,25.25961995249406,55.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
24.8,60.7,0.52,1.6,22.5,1.03,25.25961995249406,41.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
28.7,40.8,0.59,1.2,22.5,0.15,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
28.7,40.8,0.51,2.6,22.5,0.15,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
25.6,58.3,0.51,2.7,22.5,4.1,25.25961995249406,25.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
22.9,62.1,0.53,1.2,22.5,0.08,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
23.2,61.8,0.62,1.2,22.5,1.25,25.25961995249406,31.0,Cfb,Summer,Female,Office,Naturally Ventilated,0,0.0,0.0
23.2,61.8,0.62,1.4,22.5,1.25,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
22.9,55.3,0.54,1.2,22.5,0.05,25.25961995249406,31.0,Cfb,Summer,Male,Office,Naturally Ventilated,0,0.0,0.0
